id_lancamento;data;ano;mes;trimestre;grupo_dre;conta_contabil;natureza;valor;filial_id;filial_nome;regiao;centro_custo_id;centro_custo;produto_id;produto_nome;categoria_produto
L000560;2024-06-02;2024;6;Q2;CMV;Custo Mão de Obra Direta;Despesa;-20018,26;F001;Matriz São Paulo;Sudeste;CC003;Operações;P010;Implantação;Serviços
L001399;2024-06-02;2024;6;Q2;Deduções;Devoluções de Vendas;Despesa;-2704,03;F005;Filial Porto Alegre;Sul;CC008;Administrativo;P010;Implantação;Serviços
L002136;2024-06-02;2024;6;Q2;Receita Bruta;Venda de Serviços;Receita;157986,96;F003;Filial Belo Horizonte;Sudeste;CC002;Marketing;P007;Equipamento Rede;Produtos
L002620;2024-06-02;2024;6;Q2;Receitas Financeiras;Juros Recebidos;Receita;322,54;F004;Filial Curitiba;Sul;CC006;Financeiro;;;
L000230;2024-06-03;2024;6;Q2;Despesas Comerciais;Fretes sobre Vendas;Despesa;-2022,44;F007;Filial Recife;Nordeste;CC001;Comercial;;;
L000392;2024-06-03;2024;6;Q2;Despesas Administrativas;Viagens e Hospedagem;Despesa;-2459,02;F009;Filial Manaus;Norte;CC004;Logística;;;
L000454;2024-06-03;2024;6;Q2;CMV;Frete sobre Compras;Despesa;-8787,72;F005;Filial Porto Alegre;Sul;CC003;Operações;P002;Software Standard;SaaS
L000927;2024-06-03;2024;6;Q2;Deduções;ICMS sobre Vendas;Despesa;-47563,48;F008;Filial Brasília;Centro-Oeste;CC003;Operações;P009;Licença Anual;SaaS
L000953;2024-06-03;2024;6;Q2;Receitas Financeiras;Juros Recebidos;Receita;2275,54;F001;Matriz São Paulo;Sudeste;CC006;Financeiro;;;
L001033;2024-06-03;2024;6;Q2;Despesas Administrativas;Salários e Encargos;Despesa;-11765,82;F003;Filial Belo Horizonte;Sudeste;CC007;RH;;;
L001362;2024-06-03;2024;6;Q2;Receita Bruta;Receita de Assinaturas;Receita;105708,02;F001;Matriz São Paulo;Sudeste;CC007;RH;P008;Suporte Técnico;Serviços
L001484;2024-06-03;2024;6;Q2;Impostos sobre Lucro;IRPJ;Despesa;-25172,73;F002;Filial Rio de Janeiro;Sudeste;CC006;Financeiro;;;
L001595;2024-06-03;2024;6;Q2;Despesas Comerciais;Comissões de Vendas;Despesa;-18106,45;F009;Filial Manaus;Norte;CC001;Comercial;;;
L001677;2024-06-03;2024;6;Q2;Despesas Administrativas;Honorários Contábeis;Despesa;-6112,04;F009;Filial Manaus;Norte;CC005;Tecnologia;;;
L001699;2024-06-03;2024;6;Q2;Despesas Administrativas;Aluguel;Despesa;-20944,04;F001;Matriz São Paulo;Sudeste;CC003;Operações;;;
L002064;2024-06-03;2024;6;Q2;CSP;Custo Serviços Prestados;Despesa;-36830,87;F001;Matriz São Paulo;Sudeste;CC003;Operações;P009;Licença Anual;SaaS
L002306;2024-06-03;2024;6;Q2;Despesas Administrativas;Materiais de Escritório;Despesa;-992,6;F001;Matriz São Paulo;Sudeste;CC002;Marketing;;;
L002426;2024-06-03;2024;6;Q2;Despesas Financeiras;Juros sobre Empréstimos;Despesa;-15521,91;F003;Filial Belo Horizonte;Sudeste;CC006;Financeiro;;;
L003262;2024-06-03;2024;6;Q2;CMV;Custo Embalagem;Despesa;-12172,98;F006;Filial Salvador;Nordeste;CC004;Logística;P003;Consultoria Estratégica;Serviços
L003632;2024-06-03;2024;6;Q2;Despesas Comerciais;Comissões de Vendas;Despesa;-11807,69;F006;Filial Salvador;Nordeste;CC001;Comercial;;;
L003731;2024-06-03;2024;6;Q2;Outras Receitas;Venda de Ativo Imobilizado;Receita;16173,15;F009;Filial Manaus;Norte;CC006;Financeiro;;;
L004209;2024-06-03;2024;6;Q2;Despesas Administrativas;Aluguel;Despesa;-18546,32;F009;Filial Manaus;Norte;CC002;Marketing;;;
L004289;2024-06-03;2024;6;Q2;Despesas Administrativas;Energia Elétrica;Despesa;-5814,82;F002;Filial Rio de Janeiro;Sudeste;CC005;Tecnologia;;;
L004295;2024-06-03;2024;6;Q2;CMV;Custo Matéria-Prima;Despesa;-55502,77;F002;Filial Rio de Janeiro;Sudeste;CC004;Logística;P004;Consultoria Técnica;Serviços
L004469;2024-06-03;2024;6;Q2;Despesas Financeiras;Juros sobre Empréstimos;Despesa;-2725,2;F003;Filial Belo Horizonte;Sudeste;CC006;Financeiro;;;
L004486;2024-06-03;2024;6;Q2;Despesas Administrativas;Materiais de Escritório;Despesa;-624,93;F007;Filial Recife;Nordeste;CC008;Administrativo;;;
L000146;2024-06-04;2024;6;Q2;Receita Bruta;Venda de Serviços;Receita;32515,58;F007;Filial Recife;Nordeste;CC009;Diretoria;P001;Software Premium;SaaS
L000195;2024-06-04;2024;6;Q2;CMV;Custo Mão de Obra Direta;Despesa;-47730,09;F006;Filial Salvador;Nordeste;CC004;Logística;P001;Software Premium;SaaS
L000440;2024-06-04;2024;6;Q2;Despesas Administrativas;Software e SaaS;Despesa;-1190,76;F004;Filial Curitiba;Sul;CC005;Tecnologia;;;
L000672;2024-06-04;2024;6;Q2;Receitas Financeiras;Juros Recebidos;Receita;3069,04;F008;Filial Brasília;Centro-Oeste;CC006;Financeiro;;;
L001347;2024-06-04;2024;6;Q2;Deduções;Descontos Comerciais;Despesa;-663,4;F001;Matriz São Paulo;Sudeste;CC002;Marketing;P008;Suporte Técnico;Serviços
L001599;2024-06-04;2024;6;Q2;Receita Bruta;Venda de Serviços;Receita;208017,58;F001;Matriz São Paulo;Sudeste;CC003;Operações;P010;Implantação;Serviços
L001632;2024-06-04;2024;6;Q2;CSP;Custo Serviços Prestados;Despesa;-20006,13;F006;Filial Salvador;Nordeste;CC003;Operações;P009;Licença Anual;SaaS
L002711;2024-06-04;2024;6;Q2;Deduções;PIS/COFINS;Despesa;-7443,54;F005;Filial Porto Alegre;Sul;CC005;Tecnologia;P009;Licença Anual;SaaS
L003513;2024-06-04;2024;6;Q2;Despesas Administrativas;Treinamentos;Despesa;-3506,07;F004;Filial Curitiba;Sul;CC007;RH;;;
L004680;2024-06-04;2024;6;Q2;Receita Bruta;Venda de Produtos;Receita;254703,07;F004;Filial Curitiba;Sul;CC004;Logística;P005;Treinamento Corporativo;Serviços
L004738;2024-06-04;2024;6;Q2;Receita Bruta;Venda de Serviços;Receita;200478,57;F008;Filial Brasília;Centro-Oeste;CC005;Tecnologia;P002;Software Standard;SaaS
L004775;2024-06-04;2024;6;Q2;Deduções;Devoluções de Vendas;Despesa;-12327,78;F009;Filial Manaus;Norte;CC007;RH;P007;Equipamento Rede;Produtos
L000886;2024-06-05;2024;6;Q2;Receita Bruta;Venda de Serviços;Receita;117253,4;F003;Filial Belo Horizonte;Sudeste;CC005;Tecnologia;P006;Hardware Servidor;Produtos
L001276;2024-06-05;2024;6;Q2;Outras Receitas;Venda de Ativo Imobilizado;Receita;11349,99;F001;Matriz São Paulo;Sudeste;CC002;Marketing;;;
L001463;2024-06-05;2024;6;Q2;CMV;Custo Matéria-Prima;Despesa;-47859,38;F003;Filial Belo Horizonte;Sudeste;CC004;Logística;P001;Software Premium;SaaS
L001573;2024-06-05;2024;6;Q2;Receita Bruta;Venda de Serviços;Receita;73767,34;F005;Filial Porto Alegre;Sul;CC004;Logística;P008;Suporte Técnico;Serviços
L003003;2024-06-05;2024;6;Q2;CMV;Custo Matéria-Prima;Despesa;-31357,94;F002;Filial Rio de Janeiro;Sudeste;CC004;Logística;P007;Equipamento Rede;Produtos
L004097;2024-06-05;2024;6;Q2;Despesas Administrativas;Energia Elétrica;Despesa;-3663,23;F001;Matriz São Paulo;Sudeste;CC005;Tecnologia;;;
L000114;2024-06-06;2024;6;Q2;CMV;Frete sobre Compras;Despesa;-10327,31;F008;Filial Brasília;Centro-Oeste;CC003;Operações;P006;Hardware Servidor;Produtos
L000222;2024-06-06;2024;6;Q2;CMV;Frete sobre Compras;Despesa;-4913,6;F006;Filial Salvador;Nordeste;CC004;Logística;P006;Hardware Servidor;Produtos
L000809;2024-06-06;2024;6;Q2;CSP;Custo Serviços Prestados;Despesa;-45586,0;F008;Filial Brasília;Centro-Oeste;CC004;Logística;P004;Consultoria Técnica;Serviços
L000851;2024-06-06;2024;6;Q2;CSP;Custo Serviços Prestados;Despesa;-41625,33;F001;Matriz São Paulo;Sudeste;CC003;Operações;P005;Treinamento Corporativo;Serviços
L001430;2024-06-06;2024;6;Q2;Despesas Administrativas;Software e SaaS;Despesa;-1234,1;F002;Filial Rio de Janeiro;Sudeste;CC005;Tecnologia;;;
L001505;2024-06-06;2024;6;Q2;Despesas Administrativas;Energia Elétrica;Despesa;-5558,73;F006;Filial Salvador;Nordeste;CC008;Administrativo;;;
L002715;2024-06-06;2024;6;Q2;CMV;Custo Matéria-Prima;Despesa;-68932,09;F007;Filial Recife;Nordeste;CC003;Operações;P009;Licença Anual;SaaS
L003243;2024-06-06;2024;6;Q2;Impostos sobre Lucro;IRPJ;Despesa;-8997,22;F007;Filial Recife;Nordeste;CC006;Financeiro;;;
L004313;2024-06-06;2024;6;Q2;Deduções;PIS/COFINS;Despesa;-3884,18;F009;Filial Manaus;Norte;CC007;RH;P002;Software Standard;SaaS
L004379;2024-06-06;2024;6;Q2;Despesas Comerciais;Marketing e Publicidade;Despesa;-8357,49;F006;Filial Salvador;Nordeste;CC001;Comercial;;;
L000524;2024-06-07;2024;6;Q2;Despesas Comerciais;Comissões de Vendas;Despesa;-5361,91;F005;Filial Porto Alegre;Sul;CC002;Marketing;;;
L001391;2024-06-07;2024;6;Q2;Deduções;ISS;Despesa;-3191,81;F008;Filial Brasília;Centro-Oeste;CC006;Financeiro;P001;Software Premium;SaaS
L001456;2024-06-07;2024;6;Q2;CMV;Custo Mão de Obra Direta;Despesa;-17846,19;F006;Filial Salvador;Nordeste;CC004;Logística;P005;Treinamento Corporativo;Serviços
L001763;2024-06-07;2024;6;Q2;Despesas Comerciais;Comissões de Vendas;Despesa;-4569,63;F004;Filial Curitiba;Sul;CC001;Comercial;;;
L001858;2024-06-07;2024;6;Q2;Deduções;Devoluções de Vendas;Despesa;-20413,79;F002;Filial Rio de Janeiro;Sudeste;CC004;Logística;P007;Equipamento Rede;Produtos
L001932;2024-06-07;2024;6;Q2;Despesas Financeiras;Tarifas Bancárias;Despesa;-1134,9;F006;Filial Salvador;Nordeste;CC006;Financeiro;;;
L002417;2024-06-07;2024;6;Q2;Receitas Financeiras;Juros Recebidos;Receita;1965,8;F003;Filial Belo Horizonte;Sudeste;CC006;Financeiro;;;
L002642;2024-06-07;2024;6;Q2;CMV;Frete sobre Compras;Despesa;-3688,35;F008;Filial Brasília;Centro-Oeste;CC003;Operações;P007;Equipamento Rede;Produtos
L002840;2024-06-07;2024;6;Q2;Despesas Financeiras;Juros sobre Empréstimos;Despesa;-10815,53;F009;Filial Manaus;Norte;CC006;Financeiro;;;
L003072;2024-06-07;2024;6;Q2;Receita Bruta;Venda de Produtos;Receita;87102,45;F004;Filial Curitiba;Sul;CC007;RH;P003;Consultoria Estratégica;Serviços
L003430;2024-06-07;2024;6;Q2;Despesas Administrativas;Telefonia e Internet;Despesa;-3698,24;F001;Matriz São Paulo;Sudeste;CC006;Financeiro;;;
L003846;2024-06-07;2024;6;Q2;Outras Despesas;Provisões e Contingências;Despesa;-1444,88;F006;Filial Salvador;Nordeste;CC007;RH;;;
L004515;2024-06-07;2024;6;Q2;Impostos sobre Lucro;IRPJ;Despesa;-31941,61;F005;Filial Porto Alegre;Sul;CC006;Financeiro;;;
L004522;2024-06-07;2024;6;Q2;Receita Bruta;Receita de Assinaturas;Receita;119058,1;F003;Filial Belo Horizonte;Sudeste;CC008;Administrativo;P003;Consultoria Estratégica;Serviços
L004866;2024-06-07;2024;6;Q2;Despesas Financeiras;Tarifas Bancárias;Despesa;-709,18;F001;Matriz São Paulo;Sudeste;CC006;Financeiro;;;
L004950;2024-06-07;2024;6;Q2;Despesas Administrativas;Energia Elétrica;Despesa;-6499,54;F002;Filial Rio de Janeiro;Sudeste;CC007;RH;;;
L004982;2024-06-07;2024;6;Q2;CMV;Custo Mão de Obra Direta;Despesa;-32553,64;F007;Filial Recife;Nordeste;CC004;Logística;P004;Consultoria Técnica;Serviços
L000101;2024-06-08;2024;6;Q2;Despesas Administrativas;Salários e Encargos;Despesa;-30350,46;F002;Filial Rio de Janeiro;Sudeste;CC007;RH;;;
L000360;2024-06-08;2024;6;Q2;Impostos sobre Lucro;CSLL;Despesa;-4146,15;F001;Matriz São Paulo;Sudeste;CC006;Financeiro;;;
L000626;2024-06-08;2024;6;Q2;Despesas Administrativas;Telefonia e Internet;Despesa;-3204,25;F005;Filial Porto Alegre;Sul;CC007;RH;;;
L000708;2024-06-08;2024;6;Q2;Despesas Comerciais;Comissões de Vendas;Despesa;-12966,25;F004;Filial Curitiba;Sul;CC002;Marketing;;;
L001443;2024-06-08;2024;6;Q2;Deduções;PIS/COFINS;Despesa;-5586,27;F001;Matriz São Paulo;Sudeste;CC005;Tecnologia;P003;Consultoria Estratégica;Serviços
L001464;2024-06-08;2024;6;Q2;CSP;Custo Serviços Prestados;Despesa;-42296,13;F007;Filial Recife;Nordeste;CC004;Logística;P007;Equipamento Rede;Produtos
L001512;2024-06-08;2024;6;Q2;Deduções;ISS;Despesa;-11315,7;F004;Filial Curitiba;Sul;CC009;Diretoria;P001;Software Premium;SaaS
L001679;2024-06-08;2024;6;Q2;Impostos sobre Lucro;IRPJ;Despesa;-22964,6;F005;Filial Porto Alegre;Sul;CC006;Financeiro;;;
L002315;2024-06-08;2024;6;Q2;Despesas Administrativas;Honorários Contábeis;Despesa;-4826,35;F005;Filial Porto Alegre;Sul;CC008;Administrativo;;;
L002360;2024-06-08;2024;6;Q2;Outras Despesas;Provisões e Contingências;Despesa;-5700,2;F006;Filial Salvador;Nordeste;CC003;Operações;;;
L002572;2024-06-08;2024;6;Q2;CMV;Custo Mão de Obra Direta;Despesa;-39232,48;F008;Filial Brasília;Centro-Oeste;CC003;Operações;P004;Consultoria Técnica;Serviços
L003167;2024-06-08;2024;6;Q2;Deduções;Devoluções de Vendas;Despesa;-12288,4;F007;Filial Recife;Nordeste;CC006;Financeiro;P010;Implantação;Serviços
L003472;2024-06-08;2024;6;Q2;Despesas Comerciais;Marketing e Publicidade;Despesa;-16801,65;F001;Matriz São Paulo;Sudeste;CC001;Comercial;;;
L003754;2024-06-08;2024;6;Q2;Despesas Administrativas;Software e SaaS;Despesa;-4042,85;F005;Filial Porto Alegre;Sul;CC005;Tecnologia;;;
L003793;2024-06-08;2024;6;Q2;Deduções;Devoluções de Vendas;Despesa;-12823,02;F006;Filial Salvador;Nordeste;CC009;Diretoria;P003;Consultoria Estratégica;Serviços
L004044;2024-06-08;2024;6;Q2;Receita Bruta;Receita de Assinaturas;Receita;134303,68;F001;Matriz São Paulo;Sudeste;CC008;Administrativo;P010;Implantação;Serviços
L004309;2024-06-08;2024;6;Q2;Deduções;ICMS sobre Vendas;Despesa;-41608,84;F003;Filial Belo Horizonte;Sudeste;CC003;Operações;P003;Consultoria Estratégica;Serviços
L004517;2024-06-08;2024;6;Q2;Despesas Administrativas;Treinamentos;Despesa;-2567,58;F006;Filial Salvador;Nordeste;CC007;RH;;;
L004618;2024-06-08;2024;6;Q2;Despesas Administrativas;Treinamentos;Despesa;-3989,69;F003;Filial Belo Horizonte;Sudeste;CC007;RH;;;
L004661;2024-06-08;2024;6;Q2;Deduções;Descontos Comerciais;Despesa;-3545,78;F002;Filial Rio de Janeiro;Sudeste;CC001;Comercial;P003;Consultoria Estratégica;Serviços
L000066;2024-06-09;2024;6;Q2;Despesas Administrativas;Software e SaaS;Despesa;-3925,65;F002;Filial Rio de Janeiro;Sudeste;CC005;Tecnologia;;;
L000603;2024-06-09;2024;6;Q2;CMV;Frete sobre Compras;Despesa;-6674,4;F007;Filial Recife;Nordeste;CC003;Operações;P004;Consultoria Técnica;Serviços
L000627;2024-06-09;2024;6;Q2;Despesas Administrativas;Honorários Contábeis;Despesa;-1965,45;F005;Filial Porto Alegre;Sul;CC008;Administrativo;;;
L001319;2024-06-09;2024;6;Q2;Receita Bruta;Venda de Produtos;Receita;286383,07;F006;Filial Salvador;Nordeste;CC003;Operações;P003;Consultoria Estratégica;Serviços
L001606;2024-06-09;2024;6;Q2;Despesas Comerciais;Fretes sobre Vendas;Despesa;-3657,87;F003;Filial Belo Horizonte;Sudeste;CC002;Marketing;;;
L001656;2024-06-09;2024;6;Q2;CMV;Custo Embalagem;Despesa;-13029,09;F006;Filial Salvador;Nordeste;CC004;Logística;P004;Consultoria Técnica;Serviços
L001682;2024-06-09;2024;6;Q2;Despesas Administrativas;Telefonia e Internet;Despesa;-2708,63;F004;Filial Curitiba;Sul;CC007;RH;;;
L001954;2024-06-09;2024;6;Q2;Receita Bruta;Venda de Serviços;Receita;110247,86;F005;Filial Porto Alegre;Sul;CC001;Comercial;P002;Software Standard;SaaS
L002222;2024-06-09;2024;6;Q2;Receita Bruta;Receita de Assinaturas;Receita;44972,13;F009;Filial Manaus;Norte;CC006;Financeiro;P008;Suporte Técnico;Serviços
L002300;2024-06-09;2024;6;Q2;Receita Bruta;Receita de Assinaturas;Receita;61523,9;F001;Matriz São Paulo;Sudeste;CC007;RH;P005;Treinamento Corporativo;Serviços
L003153;2024-06-09;2024;6;Q2;CMV;Custo Mão de Obra Direta;Despesa;-27150,36;F007;Filial Recife;Nordeste;CC004;Logística;P003;Consultoria Estratégica;Serviços
L003169;2024-06-09;2024;6;Q2;Impostos sobre Lucro;IRPJ;Despesa;-7470,15;F009;Filial Manaus;Norte;CC006;Financeiro;;;
L003940;2024-06-09;2024;6;Q2;Despesas Administrativas;Software e SaaS;Despesa;-5214,57;F005;Filial Porto Alegre;Sul;CC005;Tecnologia;;;
L004301;2024-06-09;2024;6;Q2;Deduções;ICMS sobre Vendas;Despesa;-25258,92;F003;Filial Belo Horizonte;Sudeste;CC004;Logística;P001;Software Premium;SaaS
L004693;2024-06-09;2024;6;Q2;Deduções;ISS;Despesa;-10881,66;F006;Filial Salvador;Nordeste;CC007;RH;P010;Implantação;Serviços
L004743;2024-06-09;2024;6;Q2;Despesas Comerciais;Marketing e Publicidade;Despesa;-25803,27;F002;Filial Rio de Janeiro;Sudeste;CC001;Comercial;;;
L000065;2024-06-10;2024;6;Q2;Deduções;Devoluções de Vendas;Despesa;-1240,23;F004;Filial Curitiba;Sul;CC004;Logística;P001;Software Premium;SaaS
L000249;2024-06-10;2024;6;Q2;Despesas Comerciais;Comissões de Vendas;Despesa;-10813,14;F007;Filial Recife;Nordeste;CC001;Comercial;;;
L000835;2024-06-10;2024;6;Q2;Receita Bruta;Venda de Produtos;Receita;87634,59;F008;Filial Brasília;Centro-Oeste;CC009;Diretoria;P001;Software Premium;SaaS
L001636;2024-06-10;2024;6;Q2;CMV;Frete sobre Compras;Despesa;-3402,48;F006;Filial Salvador;Nordeste;CC003;Operações;P001;Software Premium;SaaS
L001640;2024-06-10;2024;6;Q2;Deduções;Devoluções de Vendas;Despesa;-8715,1;F006;Filial Salvador;Nordeste;CC007;RH;P003;Consultoria Estratégica;Serviços
L002760;2024-06-10;2024;6;Q2;Receita Bruta;Venda de Serviços;Receita;53647,87;F004;Filial Curitiba;Sul;CC008;Administrativo;P004;Consultoria Técnica;Serviços
L003313;2024-06-10;2024;6;Q2;Despesas Administrativas;Materiais de Escritório;Despesa;-2067,72;F001;Matriz São Paulo;Sudeste;CC002;Marketing;;;
L003727;2024-06-10;2024;6;Q2;Receita Bruta;Receita de Assinaturas;Receita;52685,94;F009;Filial Manaus;Norte;CC002;Marketing;P009;Licença Anual;SaaS
L003884;2024-06-10;2024;6;Q2;Despesas Administrativas;Telefonia e Internet;Despesa;-1644,19;F006;Filial Salvador;Nordeste;CC001;Comercial;;;
L003985;2024-06-10;2024;6;Q2;Despesas Administrativas;Telefonia e Internet;Despesa;-2363,36;F001;Matriz São Paulo;Sudeste;CC002;Marketing;;;
L004525;2024-06-10;2024;6;Q2;Receita Bruta;Receita de Assinaturas;Receita;126553,43;F007;Filial Recife;Nordeste;CC002;Marketing;P004;Consultoria Técnica;Serviços
L000818;2024-06-11;2024;6;Q2;Impostos sobre Lucro;CSLL;Despesa;-16883,58;F009;Filial Manaus;Norte;CC006;Financeiro;;;
L000861;2024-06-11;2024;6;Q2;Despesas Comerciais;Fretes sobre Vendas;Despesa;-2897,72;F008;Filial Brasília;Centro-Oeste;CC002;Marketing;;;
L001060;2024-06-11;2024;6;Q2;Receita Bruta;Receita de Assinaturas;Receita;34505,5;F005;Filial Porto Alegre;Sul;CC007;RH;P001;Software Premium;SaaS
L001659;2024-06-11;2024;6;Q2;Deduções;Devoluções de Vendas;Despesa;-9481,49;F005;Filial Porto Alegre;Sul;CC002;Marketing;P002;Software Standard;SaaS
L001979;2024-06-11;2024;6;Q2;Despesas Comerciais;Marketing e Publicidade;Despesa;-24917,71;F002;Filial Rio de Janeiro;Sudeste;CC001;Comercial;;;
L002406;2024-06-11;2024;6;Q2;Outras Despesas;Provisões e Contingências;Despesa;-2541,16;F006;Filial Salvador;Nordeste;CC007;RH;;;
L002734;2024-06-11;2024;6;Q2;Receita Bruta;Venda de Serviços;Receita;177367,65;F002;Filial Rio de Janeiro;Sudeste;CC003;Operações;P010;Implantação;Serviços
L003554;2024-06-11;2024;6;Q2;Despesas Administrativas;Energia Elétrica;Despesa;-1697,35;F004;Filial Curitiba;Sul;CC005;Tecnologia;;;
L003631;2024-06-11;2024;6;Q2;CMV;Custo Matéria-Prima;Despesa;-31360,76;F003;Filial Belo Horizonte;Sudeste;CC004;Logística;P007;Equipamento Rede;Produtos
L004694;2024-06-11;2024;6;Q2;CSP;Custo Serviços Prestados;Despesa;-37769,91;F007;Filial Recife;Nordeste;CC003;Operações;P010;Implantação;Serviços
L004870;2024-06-11;2024;6;Q2;Despesas Comerciais;Fretes sobre Vendas;Despesa;-5428,38;F008;Filial Brasília;Centro-Oeste;CC002;Marketing;;;
L000246;2024-06-12;2024;6;Q2;Despesas Comerciais;Comissões de Vendas;Despesa;-10510,87;F005;Filial Porto Alegre;Sul;CC002;Marketing;;;
L000658;2024-06-12;2024;6;Q2;Despesas Administrativas;Energia Elétrica;Despesa;-5057,4;F008;Filial Brasília;Centro-Oeste;CC005;Tecnologia;;;
L000675;2024-06-12;2024;6;Q2;Despesas Administrativas;Viagens e Hospedagem;Despesa;-6517,3;F001;Matriz São Paulo;Sudeste;CC004;Logística;;;
L000797;2024-06-12;2024;6;Q2;Outras Receitas;Venda de Ativo Imobilizado;Receita;5384,14;F004;Filial Curitiba;Sul;CC005;Tecnologia;;;
L000915;2024-06-12;2024;6;Q2;Receita Bruta;Receita de Assinaturas;Receita;102281,17;F005;Filial Porto Alegre;Sul;CC004;Logística;P009;Licença Anual;SaaS
L001111;2024-06-12;2024;6;Q2;CSP;Custo Serviços Prestados;Despesa;-33732,49;F003;Filial Belo Horizonte;Sudeste;CC003;Operações;P009;Licença Anual;SaaS
L001710;2024-06-12;2024;6;Q2;Outras Receitas;Venda de Ativo Imobilizado;Receita;7926,49;F003;Filial Belo Horizonte;Sudeste;CC005;Tecnologia;;;
L001808;2024-06-12;2024;6;Q2;Receita Bruta;Receita de Assinaturas;Receita;54282,66;F003;Filial Belo Horizonte;Sudeste;CC006;Financeiro;P002;Software Standard;SaaS
L002253;2024-06-12;2024;6;Q2;Impostos sobre Lucro;IRPJ;Despesa;-16755,47;F005;Filial Porto Alegre;Sul;CC006;Financeiro;;;
L002318;2024-06-12;2024;6;Q2;Receitas Financeiras;Rendimentos de Aplicações;Receita;1897,2;F009;Filial Manaus;Norte;CC006;Financeiro;;;
L002532;2024-06-12;2024;6;Q2;Despesas Comerciais;Comissões de Vendas;Despesa;-10395,45;F008;Filial Brasília;Centro-Oeste;CC002;Marketing;;;
L004470;2024-06-12;2024;6;Q2;CSP;Custo Serviços Prestados;Despesa;-21087,81;F004;Filial Curitiba;Sul;CC003;Operações;P008;Suporte Técnico;Serviços
L004637;2024-06-12;2024;6;Q2;Despesas Comerciais;Fretes sobre Vendas;Despesa;-8918,16;F005;Filial Porto Alegre;Sul;CC002;Marketing;;;
L000074;2024-06-13;2024;6;Q2;CSP;Custo Serviços Prestados;Despesa;-30060,76;F005;Filial Porto Alegre;Sul;CC003;Operações;P004;Consultoria Técnica;Serviços
L000421;2024-06-13;2024;6;Q2;Despesas Administrativas;Treinamentos;Despesa;-640,29;F003;Filial Belo Horizonte;Sudeste;CC007;RH;;;
L000439;2024-06-13;2024;6;Q2;Impostos sobre Lucro;IRPJ;Despesa;-25548,37;F005;Filial Porto Alegre;Sul;CC006;Financeiro;;;
L000551;2024-06-13;2024;6;Q2;Despesas Financeiras;IOF;Despesa;-225,44;F005;Filial Porto Alegre;Sul;CC006;Financeiro;;;
